-4.441199125260983371e-02,5.551115123125782702e-17,9.990133007287629319e-01,4.887709097182927898e-01,-5.109823850321579819e-01,5.109823850321579819e-01,4.887709097182928453e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.941309714598247332e-09,-4.441199125260986147e-02,9.990133007287630429e-01,7.069323345748996790e-01,-1.570586936409418266e-02,7.069323338883737318e-01,-1.570590026508905668e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.441199125260966718e-02,3.882619725725788840e-09,9.990133007287629319e-01,5.109823636673016534e-01,4.887709320540426505e-01,4.887708873825420963e-01,-5.109824063970133112e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.296076910354940992e-10,4.441199125260996555e-02,9.990133007287629319e-01,1.570588059954997409e-02,7.069323343252823522e-01,-1.570588902963332770e-02,-7.069323341379915027e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.328854898288409359e-01,1.110223024625156540e-16,9.911313972390083382e-01,4.655949178661529797e-01,-5.321854681003702625e-01,5.321854681003702625e-01,4.655949178661530352e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.396422892561567819e-02,-9.396423303292295026e-02,9.911313972390081162e-01,6.338121800711621345e-01,-3.134997932909061591e-01,6.698507252137352319e-01,2.264950461503142110e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.808609454972107899e-09,-1.328854898288408526e-01,9.911313972390081162e-01,7.055372780809702205e-01,-4.708661421355098825e-02,7.055372760227481832e-01,-4.708664505356597446e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.396423153952558616e-02,-9.396423041901319495e-02,9.911313972390083382e-01,6.698507220634003501e-01,2.264950554673131056e-01,6.338121757106721654e-01,-3.134998021066424112e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328854898288404640e-01,1.161721890907685406e-08,9.911313972390083382e-01,5.321854477485687962e-01,4.655949411287190198e-01,4.655948946035860514e-01,-5.321854884521707296e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.396423751311516748e-02,9.396422444542323893e-02,9.911313972390084492e-01,3.134998222533192380e-01,6.338121657456073921e-01,2.264950767595294845e-01,-6.698507148639126774e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.584643527507978433e-09,1.328854898288408526e-01,9.911313972390084492e-01,4.708662542683472729e-02,7.055372773326105129e-01,-4.708663384028216603e-02,-7.055372767711081128e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.396421735132032271e-02,9.396424460721641836e-02,9.911313972390082272e-01,-2.264950048949899430e-01,6.698507391632994024e-01,-3.134997542551535843e-01,-6.338121993792470432e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.203105638352365614e-01,-5.551115123125782702e-17,9.754297798727493696e-01,4.415001234894401216e-01,-5.523383392077805265e-01,5.523383392077804155e-01,4.415001234894401771e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.907945433983745942e-01,-1.101552846975830668e-01,9.754297798727494806e-01,5.694120561698607919e-01,-4.192492221679264275e-01,6.477865091299571665e-01,2.835006853417185169e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.101552763576884031e-01,-1.907945482134147386e-01,9.754297798727491475e-01,6.585194960729027214e-01,-2.575889618983901452e-01,6.990890965298729443e-01,1.061811429258797818e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.630080919330319400e-09,-2.203105638352362283e-01,9.754297798727490365e-01,7.027499180901463083e-01,-7.837443858996802348e-02,7.027499146642900429e-01,-7.837446930814358226e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101552930374778139e-01,-1.907945385833337004e-01,9.754297798727494806e-01,6.990890918885469540e-01,1.061811734840356625e-01,6.585194848133305578e-01,-2.575889906831922982e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.907945398969222439e-01,-1.101552907622755928e-01,9.754297798727491475e-01,6.477865136357057185e-01,2.835006750462823466e-01,5.694120628330955336e-01,-4.192492131181153603e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.203105638352356732e-01,1.926016202080660378e-08,9.754297798727493696e-01,5.523383199091959073e-01,4.415001476329162289e-01,4.415000993459631817e-01,-5.523383585063639245e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.907945468998264449e-01,1.101552786328902633e-01,9.754297798727493696e-01,4.192492312177371616e-01,5.694120495066259391e-01,2.835006956371545206e-01,-6.477865046242083924e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101552596778980209e-01,1.907945578434946665e-01,9.754297798727492586e-01,2.575889331135873261e-01,6.585195073324737747e-01,1.061811123677233876e-01,-6.990891011711976022e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.627177031477856417e-09,2.203105638352363393e-01,9.754297798727492586e-01,7.837444975895146992e-02,7.027499168445212607e-01,-7.837445813916005255e-02,-7.027499159099153125e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.101552642283024075e-01,1.907945552163179681e-01,9.754297798727492586e-01,-1.061811207042773209e-01,6.990890999050003440e-01,-2.575889409663535967e-01,-6.585195042607564497e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.907945232639339794e-01,1.101553195714483624e-01,9.754297798727491475e-01,-2.835006261397604033e-01,6.477865350394093058e-01,-4.192491701286994998e-01,-5.694120944855288746e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.059974570333536259e-01,-5.551115123125782702e-17,9.520323294348362886e-01,4.165340751267074815e-01,-5.714012287861643946e-01,5.714012287861642836e-01,4.165340751267075370e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.827047862739646700e-01,-1.171001602418676457e-01,9.520323294348361776e-01,5.200053420130467119e-01,-4.791601447093595256e-01,6.416836828680374527e-01,2.970556364402331950e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.163728721651442255e-01,-2.163728816231031971e-01,9.520323294348362886e-01,6.034930941195716381e-01,-3.685052039659493794e-01,6.873065915096306933e-01,1.661615156027828610e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.171001563097077980e-01,-2.827047879027187460e-01,9.520323294348362886e-01,6.637889401440639769e-01,-2.436888239998302175e-01,7.065166913898309753e-01,2.888191107884557907e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.337557410142908854e-08,-3.059974570333532928e-01,9.520323294348363996e-01,6.985757551637491458e-01,-1.095075992678023469e-01,6.985757503770191335e-01,-1.095076298035194129e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.171001473235091239e-01,-2.827047916249238457e-01,9.520323294348363996e-01,7.065166918488584580e-01,2.888189984999561810e-02,6.637889440170725575e-01,-2.436888134500632130e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.163728781842339799e-01,-2.163728756040131651e-01,9.520323294348362886e-01,6.873065891984788678e-01,1.661615251625765677e-01,6.034930889940078869e-01,-3.685052123599752982e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.827047790619021117e-01,-1.171001776533249772e-01,9.520323294348362886e-01,6.416836920156920865e-01,2.970556166799587783e-01,5.200053567685033462e-01,-4.791601286960984751e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
